source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0009651,response to salt stress,0.07880662728793629,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."" [GOC:jl]",425,389,15,22737,0.038560411311053984,0.03529411764705882,query_1,['GO:0006970']
GO:BP,GO:0006351,DNA-templated transcription,0.0788857400490562,False,"""The synthesis of an RNA transcript from a DNA template."" [GOC:jl, GOC:txnOH]",1853,389,46,22737,0.11825192802056556,0.0248246087425796,query_1,"['GO:0010467', 'GO:0032774']"
GO:BP,GO:0071490,cellular response to far red light,0.08455910412619874,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of far red light stimulus. Far red light is electromagnetic radiation of wavelength 700-800nm. An example of this response is seen at the beginning of many plant species developmental stages. These include germination, and the point when cotyledon expansion is triggered. In certain species these processes take place in response to absorption of red light by the pigment molecule phytochrome, but the signal can be reversed by exposure to far red light. During the initial phase the phytochrome molecule is only present in the red light absorbing form, but on absorption of red light it changes to a far red light absorbing form, triggering progress through development. An immediate short period of exposure to far red light entirely returns the pigment to its initial state and prevents triggering of the developmental process. A thirty minute break between red and subsequent far red light exposure renders the red light effect irreversible, and development then occurs regardless of whether far red light exposure subsequently occurs."" [GOC:mah]",8,389,2,22737,0.005141388174807198,0.25,query_1,"['GO:0010218', 'GO:0071489']"
GO:BP,GO:0009686,gibberellin biosynthetic process,0.08455910412619874,False,"""The chemical reactions and pathways resulting in the formation of gibberellin. Gibberellins are a class of highly modified terpenes that function as plant growth regulators."" [ISBN:0387969845]",24,389,3,22737,0.007712082262210797,0.125,query_1,"['GO:0009685', 'GO:0016102', 'GO:0046394']"
GO:BP,GO:0046487,glyoxylate metabolic process,0.08455910412619874,False,"""The chemical reactions and pathways involving glyoxylate, the anion of glyoxylic acid, HOC-COOH."" [ISBN:0198506732]",8,389,2,22737,0.005141388174807198,0.25,query_1,"['GO:0006081', 'GO:0032787']"
GO:BP,GO:0009718,anthocyanin-containing compound biosynthetic process,0.08789636794504772,False,"""The chemical reactions and pathways resulting in the formation of anthocyanins, any member of a group of intensely colored soluble glycosides of anthocyanidins."" [GOC:ai]",25,389,3,22737,0.007712082262210797,0.12,query_1,"['GO:0009813', 'GO:0046148', 'GO:0046283']"
GO:BP,GO:0051260,protein homooligomerization,0.08789636794504772,False,"""The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of identical component monomers. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer."" [GOC:ai]",25,389,3,22737,0.007712082262210797,0.12,query_1,['GO:0051259']
GO:BP,GO:0042430,indole-containing compound metabolic process,0.08789636794504772,False,"""The chemical reactions and pathways involving compounds that contain an indole (2,3-benzopyrrole) skeleton."" [GOC:jl, GOC:mah]",73,389,5,22737,0.012853470437017995,0.0684931506849315,query_1,['GO:0008152']
GO:BP,GO:0009736,cytokinin-activated signaling pathway,0.08789636794504772,False,"""The series of molecular signals generated by the binding of a cytokinin to a receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:sm, PMID:24080474]",73,389,5,22737,0.012853470437017995,0.0684931506849315,query_1,"['GO:0009755', 'GO:0071368']"
GO:BP,GO:0031647,regulation of protein stability,0.08789636794504772,False,"""Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation."" [GOC:dph, GOC:mah, GOC:tb]",25,389,3,22737,0.007712082262210797,0.12,query_1,['GO:0065008']
GO:BP,GO:0050832,defense response to fungus,0.08789636794504772,False,"""Reactions triggered in response to the presence of a fungus that act to protect the cell or organism."" [GOC:ai]",316,389,12,22737,0.030848329048843187,0.0379746835443038,query_1,"['GO:0006952', 'GO:0009620']"
GO:BP,GO:0010227,floral organ abscission,0.08789636794504772,False,"""The controlled shedding of floral organs."" [GOC:PO_curators, PMID:12972671, PO:0025395]",25,389,3,22737,0.007712082262210797,0.12,query_1,"['GO:0003006', 'GO:0009838', 'GO:0048437']"
GO:BP,GO:0009685,gibberellin metabolic process,0.09360874436196047,False,"""The chemical reactions and pathways involving gibberellin. Gibberellins are a class of highly modified terpenes that function as plant growth regulators."" [ISBN:0387969845]",26,389,3,22737,0.007712082262210797,0.11538461538461539,query_1,"['GO:0016101', 'GO:0019752']"
GO:BP,GO:0010117,photoprotection,0.09360874436196047,False,"""Protection mechanism used by plants and cyanobacteria under conditions of excess energy absorption as a consequence of the light reactions of photosynthesis."" [PMID:30765616]",9,389,2,22737,0.005141388174807198,0.2222222222222222,query_1,['GO:0009416']
GO:BP,GO:0009061,anaerobic respiration,0.09360874436196047,False,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which uses compounds other than oxygen (e.g. nitrate, sulfate) as the terminal electron acceptor."" [GOC:das, GOC:jl, ISBN:0140513590]",9,389,2,22737,0.005141388174807198,0.2222222222222222,query_1,['GO:0045333']
GO:BP,GO:0071368,cellular response to cytokinin stimulus,0.09360874436196047,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokinin stimulus."" [GOC:mah]",76,389,5,22737,0.012853470437017995,0.06578947368421052,query_1,"['GO:0009735', 'GO:0032870']"
GO:BP,GO:0019219,regulation of nucleobase-containing compound metabolic process,0.09360874436196047,False,"""Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",1835,389,45,22737,0.11568123393316196,0.02452316076294278,query_1,"['GO:0006139', 'GO:0080090']"
GO:BP,GO:0048609,multicellular organismal reproductive process,0.09360874436196047,False,"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]",171,389,8,22737,0.02056555269922879,0.04678362573099415,query_1,['GO:0022414']
GO:BP,GO:0010431,seed maturation,0.09777369354611756,False,"""A process in seed development that occurs after embryogenesis by which a quiescent state is established in a seed. Seed maturation is characterized by storage compound accumulation, acquisition of desiccation tolerance, growth arrest and the entry into a dormancy period of variable length that is broken upon germination."" [PMID:16096971]",77,389,5,22737,0.012853470437017995,0.06493506493506493,query_1,"['GO:0003006', 'GO:0021700', 'GO:0048316', 'GO:0048609']"
GO:BP,GO:1900055,regulation of leaf senescence,0.09809553516545437,False,"""Any process that modulates the frequency, rate or extent of leaf senescence."" [GOC:TermGenie]",50,389,4,22737,0.010282776349614395,0.08,query_1,"['GO:0010150', 'GO:0050793']"
GO:BP,GO:0015850,organic hydroxy compound transport,0.09862485672297144,False,"""The directed movement of an organic hydroxy compound (organic alcohol) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. An organic hydroxy compound is an organic compound having at least one hydroxy group attached to a carbon atom."" [GOC:ai]",27,389,3,22737,0.007712082262210797,0.1111111111111111,query_1,['GO:0006810']
GO:BP,GO:0009682,induced systemic resistance,0.09862485672297144,False,"""A response to non-pathogenic bacteria that confers broad spectrum systemic resistance to disease that does not depend upon salicylic acid signaling."" [PMID:10234273, PMID:15233292, PMID:23386685]",27,389,3,22737,0.007712082262210797,0.1111111111111111,query_1,"['GO:0042742', 'GO:0045087']"
GO:BP,GO:0048366,leaf development,0.10092235730613427,False,"""The process whose specific outcome is the progression of the leaf over time, from its formation to the mature structure."" [GOC:go_curators]",367,389,13,22737,0.033419023136246784,0.035422343324250684,query_1,['GO:0048827']
GO:BP,GO:0065007,biological regulation,0.10336676852392958,False,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",4414,389,94,22737,0.2416452442159383,0.021295876755777075,query_1,['GO:0008150']
GO:BP,GO:0035195,miRNA-mediated post-transcriptional gene silencing,0.10632637087104115,False,"""A post-transcriptional gene silencing pathway in which regulatory microRNAs (miRNAs) elicit silencing of specific target genes. miRNAs are endogenous 21-24 nucleotide small RNAs processed from stem-loop RNA precursors (pre-miRNAs). Once incorporated into a RNA-induced silencing complex (RISC), miRNAs can downregulate protein production by either of two posttranscriptional mechanisms: endonucleolytic cleavage of the RNA (often mRNA) or mRNA translational repression, usually accompanied by poly-A tail shortening and subsequent degradation of the mRNA. miRNAs are present in all the animals and in plants, whereas siRNAs are present in lower animals and in plants."" [GOC:aruk, GOC:bc, GOC:rl, PMID:14744438, PMID:15066275, PMID:15066283, PMID:23209154, PMID:23985560, PMID:28379604]",52,389,4,22737,0.010282776349614395,0.07692307692307693,query_1,['GO:0035194']
GO:BP,GO:0009864,"induced systemic resistance, jasmonic acid mediated signaling pathway",0.10632637087104115,False,"""The series of molecular signals mediated by jasmonic acid involved in induced systemic resistance."" [GOC:jy]",10,389,2,22737,0.005141388174807198,0.2,query_1,"['GO:0002218', 'GO:0002252', 'GO:0009682', 'GO:0009867']"
GO:BP,GO:0032501,multicellular organismal process,0.11174074021368714,False,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",2583,389,59,22737,0.15167095115681234,0.022841656987998452,query_1,['GO:0008150']
GO:BP,GO:0009889,regulation of biosynthetic process,0.11174074021368714,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",2275,389,53,22737,0.13624678663239073,0.023296703296703296,query_1,"['GO:0009058', 'GO:0019222']"
GO:BP,GO:0071483,cellular response to blue light,0.1126427562703357,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a blue light stimulus. Blue light is electromagnetic radiation with a wavelength of between 440 and 500nm."" [GOC:mah]",29,389,3,22737,0.007712082262210797,0.10344827586206896,query_1,"['GO:0009637', 'GO:0071482']"
